Unnamed: 0,Xlig1_aver,B1,B2,TYPE,NH3_ligand,DG,index,DG-class,Unnamed: 8,KMeans_Cluster,DBSCAN_Cluster,Agglo_Cluster,Y=0.5*X+0.5*0.5*(B1+B2),variances,,,,,
Piperidine-F-C9H12,2.28,3.98,2.35,0,1,,2609,,,1,4,4,2.7225,,1,Piperidine-F-C9H12,2282,3.452186584,
NH2Me-C6H7-CH2PMe2,2.363738318,2.361538462,2.286666667,0,1,,2610,,,1,7,0,2.343920441,,1,NH2Me-C6H7-CH2PMe2,1762,3.444123268,
N(SiMe3)H2-C6H7-CH2PMe2,2.369844021,2.361538462,2.286666667,0,1,,2611,,,1,7,0,2.346973293,,1,N(SiMe3)H2-C6H7-CH2PMe2,4514,3.444123268,
NH3-Br-CH2SiMe3,2.381818182,2.96,2.26875,0,1,,2612,,,1,0,0,2.498096591,,1,NH3-Br-CH2SiMe3,3132,3.428482294,
N(N(iPr)2)H2-C6H7-Me,2.360178971,2.361538462,2.2875,0,1,,2613,,,1,7,0,2.342349101,,1,N(N(iPr)2)H2-C6H7-Me,3777,3.412712812,
N(tBu)H2-C6H7-Me,2.359633028,2.361538462,2.2875,0,1,,2614,,,1,7,0,2.34207613,,1,N(tBu)H2-C6H7-Me,4921,3.412712812,
NH2Ph-C4H4N-SiMe3,2.342971888,2.448888889,2.257692308,0,1,,2615,,,1,7,0,2.348131243,,1,NH2Ph-C4H4N-SiMe3,4239,3.408489943,
N(NMe2)H2-C4H4N-SiMe3,2.346898589,2.448888889,2.257692308,0,1,,2616,,,1,7,0,2.350094594,,1,N(NMe2)H2-C4H4N-SiMe3,5753,3.408489943,
NMe3-C4H3S-Cl,2.328961749,2.4225,3.16,0,1,,2617,,,1,28,1,2.560105875,,1,NMe3-C4H3S-Cl,1264,3.401443481,
NMe3-C4H4N-SiMe3,2.328961749,2.448888889,2.257692308,0,1,,2618,,,1,7,0,2.341126174,,1,NMe3-C4H4N-SiMe3,1043,3.399971724,
NH2Ph-Cl-Ph,2.342971888,3.16,2.390909091,0,1,,2619,,,1,0,0,2.559213217,,1,NH2Ph-Cl-Ph,4443,3.398409128,
N(NMe2)H2-Cl-Ph,2.346898589,3.16,2.390909091,0,1,,2620,,,1,0,0,2.561176567,,1,N(NMe2)H2-Cl-Ph,5994,3.398409128,
NH3-Cy-OH,2.381818182,2.323529412,2.82,0,1,,2621,,,1,3,1,2.476791444,,1,NH3-Cy-OH,3258,3.398100853,
NMe3-Cl-Ph,2.328961749,3.16,2.390909091,0,1,,2622,,,1,0,0,2.552208147,,1,NMe3-Cl-Ph,1284,3.396800041,
NMe3-H-F,2.328961749,2.2,3.98,0,1,,2623,,,1,46,1,2.709480875,,1,NMe3-H-F,1000,3.385430098,
NH3-CF3-Cy,2.381818182,3.6225,2.323529412,0,1,,2624,,,1,21,4,2.677416444,,1,NH3-CF3-Cy,3236,3.382707119,
NH3-CF3-tBu,2.381818182,3.6225,2.307692308,0,1,,2625,,,1,21,4,2.673457168,,1,NH3-CF3-tBu,3239,3.382707119,
NH2Ph-F-OH,2.342971888,3.98,2.82,0,1,,2626,,,1,49,4,2.871485944,,1,NH2Ph-F-OH,4267,3.381091833,
N(NMe2)H2-F-OH,2.346898589,3.98,2.82,0,1,,2627,,,1,49,4,2.873449295,,1,N(NMe2)H2-F-OH,5788,3.381091833,
NH2Me-CN-CH2NMe2,2.363738318,2.795,2.3575,0,1,,2628,,,1,0,0,2.469994159,,1,NH2Me-CN-CH2NMe2,1861,3.38094449,
N(SiMe3)H2-CN-CH2NMe2,2.369844021,2.795,2.3575,0,1,,2629,,,1,0,0,2.473047011,,1,N(SiMe3)H2-CN-CH2NMe2,4613,3.38094449,
NH2Ph-C4H3S-Cl,2.342971888,2.4225,3.16,0,1,,2630,,,1,28,1,2.567110944,,1,NH2Ph-C4H3S-Cl,4426,3.380520105,
N(NMe2)H2-C4H3S-Cl,2.346898589,2.4225,3.16,0,1,,2631,,,1,28,1,2.569074295,,1,N(NMe2)H2-C4H3S-Cl,5974,3.380520105,
NMe3-F-OH,2.328961749,3.98,2.82,0,1,,2632,,,1,49,4,2.864480875,,1,NMe3-F-OH,1078,3.379708529,
N(CF3)H2-C4H4N-Cl,2.136802742,2.448888889,3.16,0,1,,2633,,,1,28,1,2.470623593,,1,N(CF3)H2-C4H4N-Cl,2656,3.375113249,
NH2Ph-Br-iPr,2.342971888,2.96,2.305,0,1,,2634,,,1,0,0,2.487735944,,1,NH2Ph-Br-iPr,4299,3.374926805,
N(NMe2)H2-Br-iPr,2.346898589,2.96,2.305,0,1,,2635,,,1,0,0,2.489699295,,1,N(NMe2)H2-Br-iPr,5830,3.374926805,
NMe3-Br-iPr,2.328961749,2.96,2.305,0,1,,2636,,,1,0,0,2.480730875,,1,NMe3-Br-iPr,1120,3.37331748,
N(N(iPr)2)H2-C9H12-tBu,2.360178971,2.35,2.307692308,0,1,,2637,,,1,7,0,2.344512563,,1,N(N(iPr)2)H2-C9H12-tBu,3992,3.363434076,
N(tBu)H2-C9H12-tBu,2.359633028,2.35,2.307692308,0,1,,2638,,,1,7,0,2.344239591,,1,N(tBu)H2-C9H12-tBu,5136,3.363434076,
N(N(iPr)2)H2-DiP-tBu,2.360178971,2.344827586,2.307692308,0,1,,2639,,,1,7,0,2.343219459,,1,N(N(iPr)2)H2-DiP-tBu,3813,3.361017704,
N(tBu)H2-DiP-tBu,2.359633028,2.344827586,2.307692308,0,1,,2640,,,1,7,0,2.342946488,,1,N(tBu)H2-DiP-tBu,4957,3.361017704,
N(CF3)H2-F-Me,2.136802742,3.98,2.2875,0,1,,2641,,,1,4,4,2.635276371,,1,N(CF3)H2-F-Me,2686,3.351132154,
N(CF3)H2-Ph-Cl-Cl,2.136802742,2.478181818,3.16,0,1,,2642,,,1,28,1,2.477946826,,1,N(CF3)H2-Ph-Cl-Cl,2831,3.340241909,
NH2C6F5-H-CF3,2.2,2.2,3.6225,0,1,,2643,,,,,,2.555625,,1,NH2C6F5-H-CF3,526,3.335547447,
N(N(iPr)2)H2-DiP-Cl,2.360178971,2.344827586,3.16,0,1,,2644,,,1,28,1,2.556296382,,1,N(N(iPr)2)H2-DiP-Cl,3815,3.330874443,
N(tBu)H2-DiP-Cl,2.359633028,2.344827586,3.16,0,1,,2645,,,1,28,1,2.556023411,,1,N(tBu)H2-DiP-Cl,4959,3.330874443,
N(N(iPr)2)H2-CN-C4H3O,2.360178971,2.795,2.53,0,1,,2646,,,1,0,0,2.511339486,,1,N(N(iPr)2)H2-CN-C4H3O,3884,3.327643156,
N(N(iPr)2)H2-CN-OMe,2.360178971,2.795,2.518,0,1,,2647,,,1,0,0,2.508339486,,1,N(N(iPr)2)H2-CN-OMe,3886,3.327643156,
N(N(iPr)2)H2-OH-C4H3O,2.360178971,2.82,2.53,0,1,,2648,,,1,0,0,2.517589486,,1,N(N(iPr)2)H2-OH-C4H3O,4079,3.327643156,
N(N(iPr)2)H2-OH-OMe,2.360178971,2.82,2.518,0,1,,2649,,,1,0,0,2.514589486,,1,N(N(iPr)2)H2-OH-OMe,4081,3.327643156,
N(tBu)H2-CN-C4H3O,2.359633028,2.795,2.53,0,1,,2650,,,1,0,0,2.511066514,,1,N(tBu)H2-CN-C4H3O,5028,3.327643156,
N(tBu)H2-CN-OMe,2.359633028,2.795,2.518,0,1,,2651,,,1,0,0,2.508066514,,1,N(tBu)H2-CN-OMe,5030,3.327643156,
N(tBu)H2-OH-C4H3O,2.359633028,2.82,2.53,0,1,,2652,,,1,0,0,2.517316514,,1,N(tBu)H2-OH-C4H3O,5223,3.327643156,
N(tBu)H2-OH-OMe,2.359633028,2.82,2.518,0,1,,2653,,,1,0,0,2.514316514,,1,N(tBu)H2-OH-OMe,5225,3.327643156,
N(CF3)H2-CN-iPr,2.136802742,2.795,2.305,0,1,,2654,,,1,0,0,2.343401371,,1,N(CF3)H2-CN-iPr,2677,3.32578969,
N(CF3)H2-OH-iPr,2.136802742,2.82,2.305,0,1,,2655,,,1,0,0,2.349651371,,1,N(CF3)H2-OH-iPr,2872,3.32578969,
NH3-CH2OMe-SiMe3,2.381818182,2.4425,2.257692308,0,1,,2656,,,1,7,0,2.365957168,,1,NH3-CH2OMe-SiMe3,3176,3.324825048,
N(CF3)H2-PMe2-Br,2.136802742,2.276666667,2.96,0,1,,2657,,,1,3,1,2.377568038,,1,N(CF3)H2-PMe2-Br,2547,3.318183899,
N(N(iPr)2)H2-CH2NMe2-CF3,2.360178971,2.3575,3.6225,0,1,,2658,,,1,6,1,2.675089486,,1,N(N(iPr)2)H2-CH2NMe2-CF3,4016,3.315775871,
N(tBu)H2-CH2NMe2-CF3,2.359633028,2.3575,3.6225,0,1,,2659,,,1,6,1,2.674816514,,1,N(tBu)H2-CH2NMe2-CF3,5160,3.315775871,
NH2C6F5-C4H4N-SiMe3,2.2,2.448888889,2.257692308,0,1,,2660,,,1,7,0,2.276645299,,1,NH2C6F5-C4H4N-SiMe3,5392,3.306562185,
N(N(iPr)2)H2-C9H12-Cy,2.360178971,2.35,2.323529412,0,1,,2661,,,1,7,0,2.348471839,,1,N(N(iPr)2)H2-C9H12-Cy,3989,3.300317049,
N(tBu)H2-C9H12-Cy,2.359633028,2.35,2.323529412,0,1,,2662,,,1,7,0,2.348198867,,1,N(tBu)H2-C9H12-Cy,5133,3.300317049,
N(N(iPr)2)H2-DiP-Cy,2.360178971,2.344827586,2.323529412,0,1,,2663,,,1,7,0,2.347178735,,1,N(N(iPr)2)H2-DiP-Cy,3810,3.297900677,
N(tBu)H2-DiP-Cy,2.359633028,2.344827586,2.323529412,0,1,,2664,,,1,7,0,2.346905764,,1,N(tBu)H2-DiP-Cy,4954,3.297900677,
N(CF3)H2-F-OH,2.136802742,3.98,2.82,0,1,,2665,,,1,49,4,2.768401371,,1,N(CF3)H2-F-OH,2695,3.29530406,
N(N(iPr)2)H2-C6H7-CF3,2.360178971,2.361538462,3.6225,0,1,,2666,,,1,6,1,2.676099101,,1,N(N(iPr)2)H2-C6H7-CF3,3783,3.291359901,
N(tBu)H2-C6H7-CF3,2.359633028,2.361538462,3.6225,0,1,,2667,,,1,6,1,2.67582613,,1,N(tBu)H2-C6H7-CF3,4927,3.291359901,
NH3-CF3-iPr,2.381818182,3.6225,2.305,0,1,,2668,,,1,21,4,2.672784091,,1,NH3-CF3-iPr,3240,3.287896633,
NH2C6F5-tBu-C4H3O,2.2,2.307692308,2.53,0,1,,2669,,,1,7,0,2.309423077,,1,NH2C6F5-tBu-C4H3O,5585,3.281128883,
NH2C6F5-tBu-OMe,2.2,2.307692308,2.518,0,1,,2670,,,1,7,0,2.306423077,,1,NH2C6F5-tBu-OMe,5586,3.281128883,
NH2C6F5-iPr-C4H3O,2.2,2.305,2.53,0,1,,2671,,,1,7,0,2.30875,,1,NH2C6F5-iPr-C4H3O,5589,3.281128883,
NH2C6F5-iPr-OMe,2.2,2.305,2.518,0,1,,2672,,,1,7,0,2.30575,,1,NH2C6F5-iPr-OMe,5591,3.281128883,
Imidazole-C4H4N-C9H12,2.247819395,2.448888889,2.35,0,1,,2673,,,1,7,0,2.32363192,,1,Imidazole-C4H4N-C9H12,3445,3.280375481,
N(CN)H2-C4H4N-C9H12,2.267546908,2.448888889,2.35,0,1,,2674,,,1,7,0,2.333495676,,1,N(CN)H2-C4H4N-C9H12,1433,3.275501728,
NH2C6F5-C4H4N-F,2.2,2.448888889,3.98,0,1,,2675,,,1,46,1,2.707222222,,1,NH2C6F5-C4H4N-F,5372,3.269760847,
NH3-Br-Br,2.381818182,2.96,2.96,0,1,,2676,,,1,31,1,2.670909091,,1,NH3-Br-Br,3124,3.267803669,
N(CF3)H2-C9H12-C4H3O,2.136802742,2.35,2.53,0,1,,2677,,,1,7,0,2.288401371,,1,N(CF3)H2-C9H12-C4H3O,2790,3.252353191,
N(CF3)H2-C9H12-OMe,2.136802742,2.35,2.518,0,1,,2678,,,1,7,0,2.285401371,,1,N(CF3)H2-C9H12-OMe,2792,3.252353191,
N(N(iPr)2)H2-H-SiMe3,2.360178971,2.2,2.257692308,0,1,,2679,,,1,7,0,2.294512563,,1,N(N(iPr)2)H2-H-SiMe3,3842,3.250135422,
N(tBu)H2-H-SiMe3,2.359633028,2.2,2.257692308,0,1,,2680,,,1,7,0,2.294239591,,1,N(tBu)H2-H-SiMe3,4986,3.250135422,
N(CF3)H2-DiP-C4H3O,2.136802742,2.344827586,2.53,0,1,,2681,,,1,7,0,2.287108268,,1,N(CF3)H2-DiP-C4H3O,2611,3.247891188,
N(CF3)H2-DiP-OMe,2.136802742,2.344827586,2.518,0,1,,2682,,,1,7,0,2.284108268,,1,N(CF3)H2-DiP-OMe,2613,3.247891188,
NMe3-C9H12-C9H12,2.328961749,2.35,2.35,0,1,,2683,,,1,7,0,2.339480875,,1,NMe3-C9H12-C9H12,1161,3.246599674,
NMe3-DiP-C9H12,2.328961749,2.344827586,2.35,0,1,,2684,,,1,7,0,2.338187771,,1,NMe3-DiP-C9H12,981,3.244184017,
NH2Me-CH2OMe-CF3,2.363738318,2.4425,3.6225,0,1,,2685,,,1,6,1,2.698119159,,1,NH2Me-CH2OMe-CF3,1958,3.244164467,
N(SiMe3)H2-CH2OMe-CF3,2.369844021,2.4425,3.6225,0,1,,2686,,,1,6,1,2.701172011,,1,N(SiMe3)H2-CH2OMe-CF3,4710,3.244164467,
N(NMe2)H2-PMe2-CF3,2.346898589,2.276666667,3.6225,0,1,,2687,,,1,6,1,2.648240961,,1,N(NMe2)H2-PMe2-CF3,5645,3.242739916,
NMe3-DiP-DiP,2.328961749,2.344827586,2.344827586,0,1,,2688,,,1,7,0,2.336894668,,1,NMe3-DiP-DiP,972,3.23666501,
N(CF3)H2-CH2PMe2-CF3,2.136802742,2.286666667,3.6225,0,1,,2689,,,1,6,1,2.545693038,,1,N(CF3)H2-CH2PMe2-CF3,2712,3.225588799,
N(CF3)H2-Me-CF3,2.136802742,2.2875,3.6225,0,1,,2690,,,1,6,1,2.545901371,,1,N(CF3)H2-Me-CF3,2749,3.225588799,
NH2C6F5-Cy-C4H3O,2.2,2.323529412,2.53,0,1,,2691,,,1,7,0,2.313382353,,1,NH2C6F5-Cy-C4H3O,5562,3.216324568,
NH2C6F5-Cy-OMe,2.2,2.323529412,2.518,0,1,,2692,,,1,7,0,2.310382353,,1,NH2C6F5-Cy-OMe,5564,3.216324568,
NH3-PMe2-CH2SiMe3,2.381818182,2.276666667,2.26875,0,1,,2693,,,1,7,0,2.327263258,,1,NH3-PMe2-CH2SiMe3,2956,3.211345911,
NH3-CH2SiMe3-CH2SiMe3,2.381818182,2.26875,2.26875,0,1,,2694,,,1,7,0,2.325284091,,1,NH3-CH2SiMe3-CH2SiMe3,3246,3.211345911,
NH2Ph-CH2PMe2-CH2SiMe3,2.342971888,2.286666667,2.26875,0,1,,2695,,,1,7,0,2.310340111,,1,NH2Ph-CH2PMe2-CH2SiMe3,4280,3.205223799,
NH2Ph-Me-CH2SiMe3,2.342971888,2.2875,2.26875,0,1,,2696,,,1,7,0,2.310548444,,1,NH2Ph-Me-CH2SiMe3,4307,3.205223799,
N(NMe2)H2-CH2PMe2-CH2SiMe3,2.346898589,2.286666667,2.26875,0,1,,2697,,,1,7,0,2.312303461,,1,N(NMe2)H2-CH2PMe2-CH2SiMe3,5806,3.205223799,
N(NMe2)H2-Me-CH2SiMe3,2.346898589,2.2875,2.26875,0,1,,2698,,,1,7,0,2.312511795,,1,N(NMe2)H2-Me-CH2SiMe3,5843,3.205223799,
NMe3-C6H7-H,2.328961749,2.361538462,2.2,0,1,,2699,,,1,7,0,2.30486549,,1,NMe3-C6H7-H,948,3.201523066,
NMe3-CH2OMe-Cl,2.328961749,2.4425,3.16,0,1,,2700,,,1,28,1,2.565105875,,1,NMe3-CH2OMe-Cl,1156,3.195619583,
N(CF3)H2-CH2SiMe3-Cl,2.136802742,2.26875,3.16,0,1,,2701,,,1,28,1,2.425588871,,1,N(CF3)H2-CH2SiMe3-Cl,2854,3.183942795,
NH2Me-H-SiMe3,2.363738318,2.2,2.257692308,0,1,,2702,,,1,7,0,2.296292236,,1,NH2Me-H-SiMe3,1829,3.175883293,
N(SiMe3)H2-H-SiMe3,2.369844021,2.2,2.257692308,0,1,,2703,,,1,7,0,2.299345088,,1,N(SiMe3)H2-H-SiMe3,4581,3.175883293,
NH2Ph-CH2OMe-Cl,2.342971888,2.4425,3.16,0,1,,2704,,,1,28,1,2.572110944,,1,NH2Ph-CH2OMe-Cl,4326,3.175141096,
N(NMe2)H2-CH2OMe-Cl,2.346898589,2.4425,3.16,0,1,,2705,,,1,28,1,2.574074295,,1,N(NMe2)H2-CH2OMe-Cl,5866,3.175141096,
N(N(iPr)2)H2-Et-SiMe3,2.360178971,2.3,2.257692308,0,1,,2706,,,1,7,0,2.319512563,,1,N(N(iPr)2)H2-Et-SiMe3,4013,3.172521114,
N(tBu)H2-Et-SiMe3,2.359633028,2.3,2.257692308,0,1,,2707,,,1,7,0,2.319239591,,1,N(tBu)H2-Et-SiMe3,5157,3.172521114,
NH2C6F5-C6H7-C4H4N,2.2,2.361538462,2.448888889,0,1,,2708,,,1,7,0,2.302606838,,1,NH2C6F5-C6H7-C4H4N,5309,3.172102928,
NMe3-C6H7-Br,2.328961749,2.361538462,2.96,0,1,,2709,,,1,3,1,2.49486549,,1,NMe3-C6H7-Br,953,3.170094252,
N(N(iPr)2)H2-C9H12-iPr,2.360178971,2.35,2.305,0,1,,2710,,,1,7,0,2.343839486,,1,N(N(iPr)2)H2-C9H12-iPr,3993,3.168080091,
N(tBu)H2-C9H12-iPr,2.359633028,2.35,2.305,0,1,,2711,,,1,7,0,2.343566514,,1,N(tBu)H2-C9H12-iPr,5137,3.168080091,
N(N(iPr)2)H2-DiP-iPr,2.360178971,2.344827586,2.305,0,1,,2712,,,1,7,0,2.342546382,,1,N(N(iPr)2)H2-DiP-iPr,3814,3.165663719,
N(tBu)H2-DiP-iPr,2.359633028,2.344827586,2.305,0,1,,2713,,,1,7,0,2.342273411,,1,N(tBu)H2-DiP-iPr,4958,3.165663719,
NH3-Br-Cl,2.381818182,2.96,3.16,0,1,,2714,,,1,1,1,2.720909091,,1,NH3-Br-Cl,3138,3.163364649,
NH2Ph-C9H12-C9H12,2.342971888,2.35,2.35,0,1,,2715,,,1,7,0,2.346485944,,1,NH2Ph-C9H12-C9H12,4331,3.162652493,
N(NMe2)H2-C9H12-C9H12,2.346898589,2.35,2.35,0,1,,2716,,,1,7,0,2.348449295,,1,N(NMe2)H2-C9H12-C9H12,5871,3.162652493,
NH2Ph-DiP-C9H12,2.342971888,2.344827586,2.35,0,1,,2717,,,1,7,0,2.345192841,,1,NH2Ph-DiP-C9H12,4188,3.160236597,
N(NMe2)H2-DiP-C9H12,2.346898589,2.344827586,2.35,0,1,,2718,,,1,7,0,2.347156191,,1,N(NMe2)H2-DiP-C9H12,5692,3.160236597,
NH2Ph-DiP-DiP,2.342971888,2.344827586,2.344827586,0,1,,2719,,,1,7,0,2.343899737,,1,NH2Ph-DiP-DiP,4179,3.152718306,
N(NMe2)H2-DiP-DiP,2.346898589,2.344827586,2.344827586,0,1,,2720,,,1,7,0,2.345863088,,1,N(NMe2)H2-DiP-DiP,5683,3.152718306,
NH2C6F5-C4H4N-CF3,2.2,2.448888889,3.6225,0,1,,2721,,,1,6,1,2.617847222,,1,NH2C6F5-C4H4N-CF3,5381,3.14543128,
N(N(iPr)2)H2-PMe2-F,2.360178971,2.276666667,3.98,0,1,,2722,,,1,46,1,2.744256152,,1,N(N(iPr)2)H2-PMe2-F,3748,3.140684843,
N(tBu)H2-PMe2-F,2.359633028,2.276666667,3.98,0,1,,2723,,,1,46,1,2.743983181,,1,N(tBu)H2-PMe2-F,4892,3.140684843,
N(N(iPr)2)H2-tBu-Ph,2.360178971,2.307692308,2.390909091,0,1,,2724,,,1,7,0,2.354739835,,1,N(N(iPr)2)H2-tBu-Ph,4095,3.137378454,
N(N(iPr)2)H2-iPr-Ph,2.360178971,2.305,2.390909091,0,1,,2725,,,1,7,0,2.354066758,,1,N(N(iPr)2)H2-iPr-Ph,4101,3.137378454,
N(tBu)H2-tBu-Ph,2.359633028,2.307692308,2.390909091,0,1,,2726,,,1,7,0,2.354466864,,1,N(tBu)H2-tBu-Ph,5239,3.137378454,
N(tBu)H2-iPr-Ph,2.359633028,2.305,2.390909091,0,1,,2727,,,1,7,0,2.353793787,,1,N(tBu)H2-iPr-Ph,5245,3.137378454,
NH3-CH2NMe2-SiMe3,2.381818182,2.3575,2.257692308,0,1,,2728,,,1,7,0,2.344707168,,1,NH3-CH2NMe2-SiMe3,3221,3.122735023,
NH2C6F5-Ph-Cl-CF3,2.2,2.478181818,3.6225,0,1,,2729,,,1,6,1,2.625170455,,1,NH2C6F5-Ph-Cl-CF3,5523,3.114550114,
N(NMe2)H2-C6H7-H,2.346898589,2.361538462,2.2,0,1,,2730,,,1,7,0,2.31383391,,1,N(NMe2)H2-C6H7-H,5659,3.104951859,
NH2Ph-C6H7-H,2.342971888,2.361538462,2.2,0,1,,2731,,,1,7,0,2.31187056,,1,NH2Ph-C6H7-H,4155,3.100322485,
N(CF3)H2-PMe2-Cl,2.136802742,2.276666667,3.16,0,1,,2732,,,1,28,1,2.427568038,,1,N(CF3)H2-PMe2-Cl,2561,3.093482733,
NH3-C6H7-SiMe3,2.381818182,2.361538462,2.257692308,0,1,,2733,,,1,7,0,2.345716784,,1,NH3-C6H7-SiMe3,2991,3.092739582,
NH2Me-Ph-Cl-OH,2.363738318,2.478181818,2.82,0,1,,2734,,,1,3,1,2.506414614,,1,NH2Me-Ph-Cl-OH,2019,3.085174799,
N(SiMe3)H2-Ph-Cl-OH,2.369844021,2.478181818,2.82,0,1,,2735,,,1,3,1,2.509467465,,1,N(SiMe3)H2-Ph-Cl-OH,4771,3.085174799,
NH2Ph-Ph-Cl-SiMe3,2.342971888,2.478181818,2.257692308,0,1,,2736,,,1,7,0,2.355454476,,1,NH2Ph-Ph-Cl-SiMe3,4383,3.08468914,
NH2Ph-C4H3O-SiMe3,2.342971888,2.53,2.257692308,0,1,,2737,,,1,7,0,2.368409021,,1,NH2Ph-C4H3O-SiMe3,4447,3.08468914,
NH2Ph-OMe-SiMe3,2.342971888,2.518,2.257692308,0,1,,2738,,,1,7,0,2.365409021,,1,NH2Ph-OMe-SiMe3,4452,3.08468914,
N(NMe2)H2-Ph-Cl-SiMe3,2.346898589,2.478181818,2.257692308,0,1,,2739,,,1,7,0,2.357417826,,1,N(NMe2)H2-Ph-Cl-SiMe3,5928,3.08468914,
N(NMe2)H2-C4H3O-SiMe3,2.346898589,2.53,2.257692308,0,1,,2740,,,1,7,0,2.370372372,,1,N(NMe2)H2-C4H3O-SiMe3,6000,3.08468914,
N(NMe2)H2-OMe-SiMe3,2.346898589,2.518,2.257692308,0,1,,2741,,,1,7,0,2.367372372,,1,N(NMe2)H2-OMe-SiMe3,6005,3.08468914,
Imidazole-C4H4N-Ph-Cl,2.247819395,2.448888889,2.478181818,0,1,,2742,,,1,7,0,2.355677374,,1,Imidazole-C4H4N-Ph-Cl,3448,3.08275485,
N(N(iPr)2)H2-Cy-Ph,2.360178971,2.323529412,2.390909091,0,1,,2743,,,1,7,0,2.358699111,,1,N(N(iPr)2)H2-Cy-Ph,4071,3.082672119,
N(tBu)H2-Cy-Ph,2.359633028,2.323529412,2.390909091,0,1,,2744,,,1,7,0,2.35842614,,1,N(tBu)H2-Cy-Ph,5215,3.082672119,
N(N(iPr)2)H2-Cy-C4H3S,2.360178971,2.323529412,2.4225,0,1,,2745,,,1,7,0,2.366596839,,1,N(N(iPr)2)H2-Cy-C4H3S,4066,3.081110477,
N(tBu)H2-Cy-C4H3S,2.359633028,2.323529412,2.4225,0,1,,2746,,,1,7,0,2.366323867,,1,N(tBu)H2-Cy-C4H3S,5210,3.081110477,
N(NMe2)H2-PMe2-H,2.346898589,2.276666667,2.2,0,1,,2747,,,1,7,0,2.292615961,,1,N(NMe2)H2-PMe2-H,5633,3.08062768,
N(CN)H2-C4H4N-Ph-Cl,2.267546908,2.448888889,2.478181818,0,1,,2748,,,1,7,0,2.365541131,,1,N(CN)H2-C4H4N-Ph-Cl,1436,3.078143835,
NMe3-Ph-Cl-SiMe3,2.328961749,2.478181818,2.257692308,0,1,,2749,,,1,7,0,2.348449406,,1,NMe3-Ph-Cl-SiMe3,1218,3.075217247,
NMe3-C4H3O-SiMe3,2.328961749,2.53,2.257692308,0,1,,2750,,,1,7,0,2.361403952,,1,NMe3-C4H3O-SiMe3,1290,3.075217247,
NMe3-OMe-SiMe3,2.328961749,2.518,2.257692308,0,1,,2751,,,1,7,0,2.358403952,,1,NMe3-OMe-SiMe3,1295,3.075217247,
N(CF3)H2-CN-C4H3O,2.136802742,2.795,2.53,0,1,,2752,,,1,0,0,2.399651371,,1,N(CF3)H2-CN-C4H3O,2679,3.074975014,
N(CF3)H2-CN-OMe,2.136802742,2.795,2.518,0,1,,2753,,,1,0,0,2.396651371,,1,N(CF3)H2-CN-OMe,2681,3.074975014,
N(CF3)H2-OH-C4H3O,2.136802742,2.82,2.53,0,1,,2754,,,1,0,0,2.405901371,,1,N(CF3)H2-OH-C4H3O,2874,3.074975014,
N(CF3)H2-OH-OMe,2.136802742,2.82,2.518,0,1,,2755,,,1,0,0,2.402901371,,1,N(CF3)H2-OH-OMe,2876,3.074975014,
NH2Ph-C6H7-Br,2.342971888,2.361538462,2.96,0,1,,2756,,,1,3,1,2.50187056,,1,NH2Ph-C6H7-Br,4160,3.067840338,
N(NMe2)H2-C6H7-Br,2.346898589,2.361538462,2.96,0,1,,2757,,,1,3,1,2.50383391,,1,N(NMe2)H2-C6H7-Br,5664,3.067840338,
NH2Me-DiP-Br,2.363738318,2.344827586,2.96,0,1,,2758,,,1,3,1,2.508076056,,1,NH2Me-DiP-Br,1788,3.067504644,
N(SiMe3)H2-DiP-Br,2.369844021,2.344827586,2.96,0,1,,2759,,,1,3,1,2.511128907,,1,N(SiMe3)H2-DiP-Br,4540,3.067504644,
NH2Me-DiP-H,2.363738318,2.344827586,2.2,0,1,,2760,,,1,7,0,2.318076056,,1,NH2Me-DiP-H,1783,3.060270786,
N(SiMe3)H2-DiP-H,2.369844021,2.344827586,2.2,0,1,,2761,,,1,7,0,2.321128907,,1,N(SiMe3)H2-DiP-H,4535,3.060270786,
NMe3-CH2PMe2-CH2SiMe3,2.328961749,2.286666667,2.26875,0,1,,2762,,,1,7,0,2.303335041,,1,NMe3-CH2PMe2-CH2SiMe3,1096,3.040995121,
NMe3-Me-CH2SiMe3,2.328961749,2.2875,2.26875,0,1,,2763,,,1,7,0,2.303543375,,1,NMe3-Me-CH2SiMe3,1133,3.040995121,
NH2Me-Et-SiMe3,2.363738318,2.3,2.257692308,0,1,,2764,,,1,7,0,2.321292236,,1,NH2Me-Et-SiMe3,2000,3.028664351,
N(SiMe3)H2-Et-SiMe3,2.369844021,2.3,2.257692308,0,1,,2765,,,1,7,0,2.324345088,,1,N(SiMe3)H2-Et-SiMe3,4752,3.028664351,
N(CF3)H2-Br-C4H3O,2.136802742,2.96,2.53,0,1,,2766,,,1,0,0,2.440901371,,1,N(CF3)H2-Br-C4H3O,2739,3.027279377,
N(CF3)H2-Br-OMe,2.136802742,2.96,2.518,0,1,,2767,,,1,0,0,2.437901371,,1,N(CF3)H2-Br-OMe,2741,3.027279377,
NH2Me-PMe2-F,2.363738318,2.276666667,3.98,0,1,,2768,,,1,46,1,2.746035826,,1,NH2Me-PMe2-F,1735,3.026475191,
N(SiMe3)H2-PMe2-F,2.369844021,2.276666667,3.98,0,1,,2769,,,1,46,1,2.749088677,,1,N(SiMe3)H2-PMe2-F,4487,3.026475191,
